 x,y,r4,w1,r3,r2,w2,r1,r0,f1,f2,bw1,bw2,bw1-1,bw1-2,bw2-1,bw2-2
10,10,4.25,1,3.25,3,1,2,1.25,10.290,17.830,0.979,-17.115,9.657,10.636,16.115,-1.000
10,10,4.25,1,3.25,3,1.25,1.75,1.25,10.280,-1.000,0.981,-18.166,9.642,10.623,17.166,-1.000
10,10,4.25,1,3.25,3,1.5,1.5,1.25,10.672,-1.000,0.994,0.000,9.678,10.672,-1.000,-1.000
10,10,4.25,1,3.25,3,0.25,2.75,1.5,10.260,14.030,0.838,2.194,9.683,10.521,12.847,15.041
10,10,4.25,1,3.25,3,0.5,2.5,1.5,10.290,15.115,0.903,2.283,9.679,10.582,13.849,16.132
10,10,4.25,1,3.25,3,0.75,2.25,1.5,10.260,16.200,0.882,2.432,9.679,10.561,14.797,17.229
10,10,4.25,1,3.25,3,1,2,1.5,10.290,17.380,0.982,-1.000,9.656,10.638,15.894,-1.000
10,10,4.25,1,3.25,3,1.25,1.75,1.5,10.280,-1.000,0.989,-1.000,9.645,10.634,17.026,-1.000
10,10,4.25,1,3.25,3,0.25,2.75,1.75,10.340,13.720,0.881,1.798,9.731,10.612,12.764,14.562
10,10,4.25,1,3.25,3,0.5,2.5,1.75,10.270,14.690,0.916,1.894,9.658,10.574,13.616,15.510
10,10,4.25,1,3.25,3,0.75,2.25,1.75,10.260,15.690,0.917,1.967,9.650,10.567,14.536,16.503
10,10,4.25,1,3.25,3,1,2,1.75,10.310,16.870,0.973,1.935,9.685,10.657,15.676,17.611
10,10,4.25,1,3.25,3,0.25,2.75,2,10.330,13.320,0.908,1.416,9.709,10.617,12.558,13.974
10,10,4.25,1,3.25,3,0.5,2.5,2,10.290,14.220,0.938,1.455,9.661,10.599,13.397,14.852
10,10,4.25,1,3.25,3,0.75,2.25,2,10.290,15.200,0.929,1.432,9.680,10.609,14.341,15.773
10,10,4.25,1,3.25,3,0.25,2.75,2.25,10.340,12.930,0.918,1.022,9.714,10.632,12.376,13.398
10,10,4.25,1,3.25,3,0.5,2.5,2.25,10.300,13.766,0.954,0.998,9.667,10.621,13.192,14.190
10,10,4.25,1,3.25,3,0.25,2.75,2.5,10.300,12.560,0.945,1.672,9.672,10.617,12.201,13.873
10,10,4.25,1.25,3,2.75,0.25,2.5,0.5,11.200,15.990,1.097,3.051,10.434,11.531,14.391,17.442
10,10,4.25,1.25,3,2.75,0.5,2.25,0.5,11.170,17.320,1.227,-1.000,10.346,11.573,15.575,-1.000
10,10,4.25,1.25,3,2.75,0.75,2,0.5,11.170,-1.000,1.187,-1.000,10.386,11.573,16.740,-1.000
10,10,4.25,1.25,3,2.75,1,1.75,0.5,11.160,-1.000,1.241,-1.000,10.355,11.596,17.883,-1.000
10,10,4.25,1.25,3,2.75,1.25,1.5,0.5,11.170,-1.000,1.236,-1.000,10.362,11.598,-1.000,-1.000
10,10,4.25,1.25,3,2.75,1.5,1.25,0.5,11.160,-1.000,1.261,-1.000,10.347,11.608,-1.000,-1.000
10,10,4.25,1.25,3,2.75,1.75,1,0.5,11.170,-1.000,1.269,-1.000,10.360,11.629,-1.000,-1.000
10,10,4.25,1.25,3,2.75,2,0.75,0.5,11.160,-1.000,1.268,-1.000,10.353,11.621,-1.000,-1.000
10,10,4.25,1.25,3,2.75,0.25,2.5,0.75,11.190,15.910,1.086,2.952,10.431,11.517,14.371,17.323
10,10,4.25,1.25,3,2.75,0.5,2.25,0.75,11.188,17.210,1.196,-1.000,10.384,11.580,15.483,-1.000
10,10,4.25,1.25,3,2.75,0.75,2,0.75,11.170,-1.000,1.220,-1.000,10.373,11.593,16.663,-1.000
10,10,4.25,1.25,3,2.75,1,1.75,0.75,11.150,-1.000,1.210,-1.000,10.367,11.577,17.782,-1.000
10,10,4.25,1.25,3,2.75,1.25,1.5,0.75,11.150,-1.000,1.235,-1.000,10.353,11.588,-1.000,-1.000
10,10,4.25,1.25,3,2.75,1.5,1.25,0.75,11.160,-1.000,1.263,-1.000,10.353,11.616,-1.000,-1.000
10,10,4.25,1.25,3,2.75,1.75,1,0.75,11.170,-1.000,1.234,-1.000,10.394,11.628,-1.000,-1.000
10,10,4.25,1.25,3,2.75,0.25,2.5,1,11.230,15.725,1.106,2.752,10.464,11.570,14.286,17.038
10,10,4.25,1.25,3,2.75,0.5,2.25,1,11.190,16.990,1.198,-1.000,10.383,11.581,15.404,-1.000
10,10,4.25,1.25,3,2.75,0.75,2,1,11.170,-1.000,1.219,-1.000,10.360,11.579,16.544,-1.000
10,10,4.25,1.25,3,2.75,1,1.75,1,11.140,-1.000,1.277,-1.000,10.301,11.578,17.641,-1.000
10,10,4.25,1.25,3,2.75,1.25,1.5,1,11.170,-1.000,1.242,-1.000,10.354,11.596,-1.000,-1.000
10,10,4.25,1.25,3,2.75,1.5,1.25,1,11.140,-1.000,1.254,-1.000,10.341,11.595,-1.000,-1.000
10,10,4.25,1.25,3,2.75,0.25,2.5,1.25,11.170,15.460,1.109,2.502,10.396,11.505,14.118,16.620
10,10,4.25,1.25,3,2.75,0.5,2.25,1.25,11.180,16.690,1.227,2.566,10.358,11.585,15.27,17.836
10,10,4.25,1.25,3,2.75,0.75,2,1.25,11.178,17.960,1.208,-1.000,10.383,11.591,16.403,-1.000
10,10,4.25,1.25,3,2.75,1,1.75,1.25,11.170,-1.000,1.242,-1.000,10.357,11.599,17.526,-1.000
10,10,4.25,1.25,3,2.75,1.25,1.5,1.25,11.170,-1.000,1.246,-1.000,10.362,11.608,-1.000,-1.000
10,10,4.25,1.25,3,2.75,0.25,2.5,1.5,11.160,15.093,1.198,2.176,10.319,11.517,13.930,16.106
10,10,4.25,1.25,3,2.75,0.5,2.25,1.5,11.170,16.260,1.227,2.172,10.344,11.571,15.044,17.216
10,10,4.25,1.25,3,2.75,0.75,2,1.5,11.160,17.499,1.247,-1.000,10.332,11.579,16.158,-1.000
10,10,4.25,1.25,3,2.75,1,1.75,1.5,11.160,-1.000,1.238,-1.000,10.357,11.595,17.352,-1.000
10,10,4.25,1.25,3,2.75,0.25,2.5,1.75,11.170,14.730,1.134,1.727,10.388,11.522,13.789,15.516
10,10,4.25,1.25,3,2.75,0.5,2.25,1.75,11.110,15.770,1.181,1.805,10.311,11.492,14.736,16.541
10,10,4.25,1.25,3,2.75,0.75,2,1.75,11.170,16.930,1.251,1.689,10.346,11.597,15.920,17.609
10,10,4.25,1.25,3,2.75,0.25,2.5,2,11.180,14.270,1.174,1.252,10.378,11.552,13.585,14.837
10,10,4.25,1.25,3,2.75,0.5,2.25,2,11.111,15.270,1.166,1.277,10.331,11.497,14.529,15.806
10,10,4.25,1.25,3,2.75,0.25,2.5,2.25,11.180,13.860,1.211,0.805,10.371,11.582,13.419,14.224
10,10,4.25,1.5,2.75,2.5,0.25,2.25,0.5,12.260,17.350,1.463,-1.000,11.243,12.706,15.755,-1.000
10,10,4.25,1.5,2.75,2.5,0.5,2,0.5,12.200,-1.000,1.466,-1.000,11.215,12.681,17.052,-1.000
10,10,4.25,1.5,2.75,2.5,0.75,1.75,0.5,12.180,-1.000,1.514,-1.000,11.180,12.694,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1,1.5,0.5,12.170,-1.000,1.554,-1.000,11.154,12.708,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1.25,1.25,0.5,12.160,-1.000,1.587,-1.000,11.124,12.711,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1.5,1,0.5,12.180,-1.000,1.582,-1.000,11.151,12.733,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1.75,0.75,0.5,12.180,-1.000,1.573,-1.000,11.168,12.741,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,0.25,2.25,0.75,12.260,17.209,1.517,-1.000,11.203,12.720,15.703,-1.000
10,10,4.25,1.5,2.75,2.5,0.5,2,0.75,12.204,-1.000,1.474,-1.000,11.202,12.676,16.973,-1.000
10,10,4.25,1.5,2.75,2.5,0.75,1.75,0.75,12.180,-1.000,1.531,-1.000,11.159,12.690,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1,1.5,0.75,12.181,-1.000,1.556,-1.000,11.161,12.717,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1.25,1.25,0.75,12.180,-1.000,1.570,-1.000,11.158,12.728,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1.5,1,0.75,12.180,-1.000,1.563,-1.000,11.174,12.737,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,0.25,2.25,1,12.250,17.000,1.528,-1.000,11.186,12.714,15.615,-1.000
10,10,4.25,1.5,2.75,2.5,0.5,2,1,12.200,-1.000,1.435,-1.000,11.255,12.690,16.823,-1.000
10,10,4.25,1.5,2.75,2.5,0.75,1.75,1,12.169,-1.000,1.548,-1.000,11.141,12.689,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1,1.5,1,12.180,-1.000,1.549,-1.000,11.164,12.713,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,1.25,1.25,1,12.170,-1.000,1.577,-1.000,11.147,12.724,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,0.25,2.25,1.25,12.240,16.714,1.494,2.315,11.209,12.703,15.485,17.800
10,10,4.25,1.5,2.75,2.5,0.5,2,1.25,12.190,-1.000,1.468,-1.000,11.212,12.680,16.687,-1.000
10,10,4.25,1.5,2.75,2.5,0.75,1.75,1.25,12.180,-1.000,1.528,-1.000,11.172,12.700,17.816,-1.000
10,10,4.25,1.5,2.75,2.5,1,1.5,1.25,12.180,-1.000,1.533,-1.000,11.177,12.710,-1.000,-1.000
10,10,4.25,1.5,2.75,2.5,0.25,2.25,1.5,12.210,16.320,1.508,1.950,11.168,12.676,15.277,17.227
10,10,4.25,1.5,2.75,2.5,0.5,2,1.5,12.190,17.610,1.491,-1.000,11.185,12.676,16.466,-1.000
10,10,4.25,1.5,2.75,2.5,0.75,1.75,1.5,12.180,-1.000,1.564,-1.000,11.148,12.712,17.678,-1.000
10,10,4.25,1.5,2.75,2.5,0.25,2.25,1.75,12.151,15.840,1.459,1.539,11.145,12.604,14.999,16.538
10,10,4.25,1.5,2.75,2.5,0.5,2,1.75,12.190,17.050,1.488,1.462,11.200,12.688,16.196,17.658
10,10,4.25,1.5,2.75,2.5,0.25,2.25,2,12.160,15.390,1.520,1.014,11.130,12.650,14.839,15.853
10,10,4.25,1.75,2.5,2.25,0.25,2,0.5,13.460,-1.000,1.916,-1.000,12.127,14.043,17.322,-1.000
10,10,4.25,1.75,2.5,2.25,0.5,1.75,0.5,13.390,-1.000,1.972,-1.000,12.062,14.034,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.75,1.5,0.5,13.380,-1.000,1.993,-1.000,12.042,14.035,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,1,1.25,0.5,13.340,-1.000,2.004,-1.000,12.024,14.028,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,1.25,1,0.5,13.353,-1.000,1.971,-1.000,12.063,14.034,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,1.5,0.75,0.5,13.340,-1.000,2.054,-1.000,11.993,14.047,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.25,2,0.75,13.440,-1.000,1.959,-1.000,12.070,14.029,17.215,-1.000
10,10,4.25,1.75,2.5,2.25,0.5,1.75,0.75,13.370,-1.000,1.958,-1.000,12.049,14.007,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.75,1.5,0.75,13.369,-1.000,1.983,-1.000,12.048,14.031,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,1,1.25,0.75,13.360,-1.000,2.026,-1.000,12.024,14.050,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,1.25,1,0.75,13.360,-1.000,2.010,-1.000,12.040,14.050,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.25,2,1,13.430,-1.000,1.940,-1.000,12.083,14.023,17.152,-1.000
10,10,4.25,1.75,2.5,2.25,0.5,1.75,1,13.380,-1.000,1.951,-1.000,12.059,14.010,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.75,1.5,1,13.360,-1.000,1.966,-1.000,12.049,14.015,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,1,1.25,1,13.350,-1.000,2.054,-1.000,11.988,14.042,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.25,2,1.25,13.420,-1.000,1.960,-1.000,12.056,14.016,17.009,-1.000
10,10,4.25,1.75,2.5,2.25,0.5,1.75,1.25,13.370,-1.000,1.956,-1.000,12.053,14.009,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.75,1.5,1.25,13.340,-1.000,1.974,-1.000,12.035,14.009,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.25,2,1.5,13.391,17.740,1.986,-1.000,12.021,14.007,16.812,-1.000
10,10,4.25,1.75,2.5,2.25,0.5,1.75,1.5,13.360,-1.000,1.984,-1.000,12.016,14.000,-1.000,-1.000
10,10,4.25,1.75,2.5,2.25,0.25,2,1.75,13.330,17.070,1.893,1.165,12.029,13.922,16.436,17.601
10,10,4.25,2,2.25,2,0.25,1.75,0.5,14.780,-1.000,2.432,-1.000,13.088,15.520,-1.000,-1.000
10,10,4.25,2,2.25,2,0.5,1.5,0.5,14.750,-1.000,2.588,-1.000,12.994,15.582,-1.000,-1.000
10,10,4.25,2,2.25,2,0.75,1.25,0.5,14.740,-1.000,2.599,-1.000,12.996,15.595,-1.000,-1.000
10,10,4.25,2,2.25,2,1,1,0.5,14.720,-1.000,2.615,-1.000,13.001,15.616,-1.000,-1.000
10,10,4.25,2,2.25,2,1.25,0.75,0.5,14.730,-1.000,2.615,-1.000,12.990,15.605,-1.000,-1.000
10,10,4.25,2,2.25,2,0.25,1.75,0.75,14.740,-1.000,2.407,-1.000,13.077,15.484,-1.000,-1.000
10,10,4.25,2,2.25,2,0.5,1.5,0.75,14.780,-1.000,2.555,-1.000,13.056,15.611,-1.000,-1.000
10,10,4.25,2,2.25,2,0.75,1.25,0.75,14.710,-1.000,2.614,-1.000,12.975,15.589,-1.000,-1.000
10,10,4.25,2,2.25,2,1,1,0.75,14.730,-1.000,2.603,-1.000,13.017,15.620,-1.000,-1.000
10,10,4.25,2,2.25,2,0.25,1.75,1,14.730,-1.000,2.479,-1.000,13.020,15.499,-1.000,-1.000
10,10,4.25,2,2.25,2,0.5,1.5,1,14.750,-1.000,2.565,-1.000,13.018,15.583,-1.000,-1.000
10,10,4.25,2,2.25,2,0.75,1.25,1,14.730,-1.000,2.584,-1.000,13.009,15.593,-1.000,-1.000
10,10,4.25,2,2.25,2,0.25,1.75,1.25,14.710,-1.000,2.433,-1.000,13.043,15.476,-1.000,-1.000
10,10,4.25,2,2.25,2,0.5,1.5,1.25,14.730,-1.000,2.556,-1.000,13.032,15.588,-1.000,-1.000
10,10,4.25,2,2.25,2,0.25,1.75,1.5,14.730,-1.000,2.472,-1.000,13.048,15.520,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.25,1.5,0.5,16.350,-1.000,3.331,-1.000,14.074,17.405,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.5,1.25,0.5,16.280,-1.000,3.305,-1.000,14.065,17.370,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.75,1,0.5,16.280,-1.000,3.309,-1.000,14.077,17.386,-1.000,-1.000
10,10,4.25,2.25,2,1.75,1,0.75,0.5,16.271,-1.000,3.317,-1.000,14.069,17.386,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.25,1.5,0.75,16.350,-1.000,3.301,-1.000,14.111,17.412,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.5,1.25,0.75,16.280,-1.000,3.293,-1.000,14.078,17.371,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.75,1,0.75,16.280,-1.000,3.305,-1.000,14.075,17.380,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.25,1.5,1,16.310,-1.000,3.307,-1.000,14.064,17.371,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.5,1.25,1,16.262,-1.000,3.303,-1.000,14.054,17.357,-1.000,-1.000
10,10,4.25,2.25,2,1.75,0.25,1.5,1.25,16.290,-1.000,3.333,-1.000,14.042,17.375,-1.000,-1.000
10,10,4.25,2.5,1.75,1.5,0.25,1.25,0.5,17.960,-1.000,-1.000,-1.000,15.106,-1.000,-1.000,-1.000
10,10,4.25,2.5,1.75,1.5,0.5,1,0.5,17.910,-1.000,-1.000,-1.000,15.128,-1.000,-1.000,-1.000
10,10,4.25,2.5,1.75,1.5,0.75,0.75,0.5,17.910,-1.000,-1.000,-1.000,15.118,-1.000,-1.000,-1.000
10,10,4.25,2.5,1.75,1.5,0.25,1.25,0.75,17.930,-1.000,-1.000,-1.000,15.114,-1.000,-1.000,-1.000
10,10,4.25,2.5,1.75,1.5,0.5,1,0.75,17.920,-1.000,-1.000,-1.000,15.125,-1.000,-1.000,-1.000
10,10,4.25,2.5,1.75,1.5,0.25,1.25,1,17.930,-1.000,-1.000,-1.000,15.105,-1.000,-1.000,-1.000
10,10,4.25,2.75,1.5,1.25,0.25,1,0.5,-1.000,-1.000,-1.000,-1.000,15.937,-1.000,-1.000,-1.000
10,10,4.25,2.75,1.5,1.25,0.5,0.75,0.5,-1.000,-1.000,-1.000,-1.000,15.967,-1.000,-1.000,-1.000
10,10,4.25,2.75,1.5,1.25,0.25,1,0.75,-1.000,-1.000,-1.000,-1.000,15.961,-1.000,-1.000,-1.000
10,10,4.25,3,1.25,1,0.25,0.75,0.5,-1.000,-1.000,-1.000,-1.000,16.585,-1.000,-1.000,-1.000
,,,,,,,,,,,,,,,,
10,10,4.5,0.25,4.25,4,0.25,3.75,0.5,10.660,-1.000,2.370,-1.000,9.482,11.852,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.5,3.5,0.5,11.520,-1.000,2.736,-1.000,10.114,12.850,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.75,3.25,0.5,12.450,-1.000,3.120,-1.000,10.805,13.925,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1,3,0.5,13.460,-1.000,3.524,-1.000,11.552,15.076,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.25,2.75,0.5,14.520,-1.000,3.877,-1.000,12.376,16.253,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.5,2.5,0.5,15.660,-1.000,4.350,-1.000,13.207,17.557,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.75,2.25,0.5,16.880,-1.000,-1.000,-1.000,14.082,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2,2,0.5,18.000,-1.000,-1.000,-1.000,15.068,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.25,1.75,0.5,-1.000,-1.000,-1.000,-1.000,15.957,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.5,1.5,0.5,-1.000,-1.000,-1.000,-1.000,16.707,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.75,1.25,0.5,-1.000,-1.000,-1.000,-1.000,17.322,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,3,1,0.5,-1.000,-1.000,-1.000,-1.000,17.745,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,3.25,0.75,0.5,-1.000,-1.000,-1.000,-1.000,17.959,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.25,3.75,0.75,10.650,-1.000,2.344,-1.000,9.482,11.826,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.5,3.5,0.75,11.490,-1.000,2.706,-1.000,10.102,12.808,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.75,3.25,0.75,12.400,-1.000,3.070,-1.000,10.783,13.853,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1,3,0.75,13.400,-1.000,4.430,-1.000,10.544,14.974,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.25,2.75,0.75,14.440,-1.000,3.801,-1.000,12.319,16.120,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.5,2.5,0.75,15.580,-1.000,4.264,-1.000,13.162,17.426,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.75,2.25,0.75,16.770,-1.000,-1.000,-1.000,14.037,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2,2,0.75,17.990,-1.000,-1.000,-1.000,14.981,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.25,1.75,0.75,-1.000,-1.000,-1.000,-1.000,15.906,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.5,1.5,0.75,-1.000,-1.000,-1.000,-1.000,16.668,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.75,1.25,0.75,-1.000,-1.000,-1.000,-1.000,17.284,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,3,1,0.75,-1.000,-1.000,-1.000,-1.000,17.726,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.25,3.75,1,10.600,-1.000,2.304,-1.000,9.459,11.763,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.5,3.5,1,11.420,-1.000,2.624,-1.000,10.047,12.671,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.75,3.25,1,12.290,-1.000,2.991,-1.000,10.700,13.691,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1,3,1,13.275,-1.000,3.307,-1.000,11.459,14.766,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.25,2.75,1,14.270,-1.000,3.623,-1.000,12.242,15.865,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.5,2.5,1,15.400,-1.000,4.002,-1.000,13.089,17.091,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.75,2.25,1,16.570,-1.000,-1.000,-1.000,13.983,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2,2,1,17.780,-1.000,-1.000,-1.000,14.920,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.25,1.75,1,-1.000,-1.000,-1.000,-1.000,15.800,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.5,1.5,1,-1.000,-1.000,-1.000,-1.000,16.599,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.75,1.25,1,-1.000,-1.000,-1.000,-1.000,17.275,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.25,3.75,1.25,10.520,-1.000,2.227,-1.000,9.397,11.624,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.5,3.5,1.25,11.310,-1.000,2.562,-1.000,9.969,12.531,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.75,3.25,1.25,12.170,-1.000,2.779,-1.000,10.680,13.459,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1,3,1.25,13.110,-1.000,3.119,-1.000,11.391,14.510,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.25,2.75,1.25,14.050,-1.000,3.377,-1.000,12.135,15.512,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.5,2.5,1.25,15.151,-1.000,3.657,-1.000,13.011,16.668,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.75,2.25,1.25,16.234,-1.000,4.443,-1.000,13.385,17.828,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2,2,1.25,17.450,-1.000,-1.000,-1.000,14.807,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.25,1.75,1.25,-1.000,-1.000,-1.000,-1.000,15.686,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.5,1.5,1.25,-1.000,-1.000,-1.000,-1.000,16.533,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.25,3.75,1.5,10.420,-1.000,2.049,-1.000,9.393,11.442,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.5,3.5,1.5,11.150,-1.000,2.403,-1.000,9.876,12.278,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.75,3.25,1.5,12.000,-1.000,2.554,-1.000,10.622,13.176,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1,3,1.5,12.870,-1.000,2.809,-1.000,11.303,14.112,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.25,2.75,1.5,13.770,-1.000,3.083,-1.000,12.001,15.084,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.5,2.5,1.5,14.720,-1.000,3.358,-1.000,12.725,16.083,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.75,2.25,1.5,15.810,-1.000,3.522,-1.000,13.661,17.183,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2,2,1.5,16.960,-1.000,-1.000,-1.000,14.629,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2.25,1.75,1.5,18.000,-1.000,-1.000,-1.000,15.597,-1.000,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.25,3.75,1.75,10.310,-1.000,1.902,-1.000,9.354,11.256,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.5,3.5,1.75,11.020,-1.000,2.116,-1.000,9.904,12.020,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.75,3.25,1.75,11.791,-1.000,2.312,-1.000,10.524,12.836,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1,3,1.75,12.609,-1.000,2.476,-1.000,11.201,13.677,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.25,2.75,1.75,13.460,-1.000,2.652,-1.000,11.912,14.564,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.5,2.5,1.75,14.320,-1.000,2.894,-1.000,12.574,15.468,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.75,2.25,1.75,15.340,-1.000,3.037,-1.000,13.434,16.471,-1.000,-1.000
10,10,4.5,0.25,4.25,4,2,2,1.75,16.500,-1.000,3.141,-1.000,14.466,17.607,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.25,3.75,2,10.170,-1.000,1.656,-1.000,9.317,10.973,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.5,3.5,2,10.840,-1.000,1.861,-1.000,9.853,11.714,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.75,3.25,2,11.540,-1.000,2.026,-1.000,10.407,12.433,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1,3,2,12.290,-1.000,2.140,-1.000,11.063,13.203,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.25,2.75,2,13.060,-1.000,2.263,-1.000,11.711,13.974,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.5,2.5,2,13.930,-1.000,2.327,-1.000,12.493,14.820,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.75,2.25,2,14.890,-1.000,2.395,-1.000,13.342,15.737,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.25,3.75,2.25,10.010,-1.000,1.488,-1.000,9.240,10.728,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.5,3.5,2.25,10.610,-1.000,1.639,-1.000,9.715,11.354,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.75,3.25,2.25,11.280,-1.000,1.743,-1.000,10.293,12.036,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1,3,2.25,11.960,-1.000,2.779,-1.000,10.909,13.688,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.25,2.75,2.25,12.970,-1.000,1.860,-1.000,11.540,13.400,-1.000,-1.000
10,10,4.5,0.25,4.25,4,1.5,2.5,2.25,13.490,-1.000,1.795,-1.000,12.360,14.155,-1.000,-1.000
10,10,4.5,0.25,4.25,4,0.25,3.75,2.5,9.790,-1.000,1.254,-1.000,9.130,10.384,-1.000,-1.000
